NAME,B01001_002E,state,county,tract,block group
"Block Group 1, Census Tract 1005, Bucks County, Pennsylvania",462,42,017,100500,1
"Block Group 2, Census Tract 1006, Bucks County, Pennsylvania",902,42,017,100600,2
"Block Group 2, Census Tract 1011, Bucks County, Pennsylvania",570,42,017,101100,2
"Block Group 2, Census Tract 1050.03, Bucks County, Pennsylvania",1191,42,017,105003,2
"Block Group 1, Census Tract 1050.09, Bucks County, Pennsylvania",874,42,017,105009,1
"Block Group 3, Census Tract 1003.07, Bucks County, Pennsylvania",763,42,017,100307,3
"Block Group 1, Census Tract 1004.07, Bucks County, Pennsylvania",455,42,017,100407,1
"Block Group 1, Census Tract 1008.04, Bucks County, Pennsylvania",580,42,017,100804,1
"Block Group 1, Census Tract 1020.04, Bucks County, Pennsylvania",774,42,017,102004,1
"Block Group 1, Census Tract 1044, Bucks County, Pennsylvania",1325,42,017,104400,1
"Block Group 2, Census Tract 1016.03, Bucks County, Pennsylvania",265,42,017,101603,2
"Block Group 4, Census Tract 1046.04, Bucks County, Pennsylvania",791,42,017,104604,4
"Block Group 3, Census Tract 1049.02, Bucks County, Pennsylvania",1138,42,017,104902,3
"Block Group 1, Census Tract 1055.08, Bucks County, Pennsylvania",890,42,017,105508,1
"Block Group 2, Census Tract 1050.12, Bucks County, Pennsylvania",761,42,017,105012,2
"Block Group 1, Census Tract 1052.06, Bucks County, Pennsylvania",1389,42,017,105206,1
"Block Group 2, Census Tract 1052.07, Bucks County, Pennsylvania",1183,42,017,105207,2
"Block Group 2, Census Tract 1002.01, Bucks County, Pennsylvania",617,42,017,100201,2
"Block Group 1, Census Tract 1058.09, Bucks County, Pennsylvania",353,42,017,105809,1
"Block Group 2, Census Tract 1025, Bucks County, Pennsylvania",778,42,017,102500,2
"Block Group 2, Census Tract 1028.01, Bucks County, Pennsylvania",547,42,017,102801,2
"Block Group 4, Census Tract 1002.08, Bucks County, Pennsylvania",509,42,017,100208,4
"Block Group 2, Census Tract 1002.08, Bucks County, Pennsylvania",1025,42,017,100208,2
"Block Group 1, Census Tract 1002.11, Bucks County, Pennsylvania",976,42,017,100211,1
"Block Group 2, Census Tract 1003.03, Bucks County, Pennsylvania",1260,42,017,100303,2
"Block Group 5, Census Tract 1002.09, Bucks County, Pennsylvania",397,42,017,100209,5
"Block Group 2, Census Tract 1015.04, Bucks County, Pennsylvania",899,42,017,101504,2
"Block Group 1, Census Tract 1018.05, Bucks County, Pennsylvania",1107,42,017,101805,1
"Block Group 1, Census Tract 1018.08, Bucks County, Pennsylvania",1189,42,017,101808,1
"Block Group 1, Census Tract 1012, Lackawanna County, Pennsylvania",425,42,069,101200,1
"Block Group 2, Census Tract 1012, Lackawanna County, Pennsylvania",684,42,069,101200,2
"Block Group 2, Census Tract 1002, Lackawanna County, Pennsylvania",735,42,069,100200,2
"Block Group 3, Census Tract 1003, Lackawanna County, Pennsylvania",366,42,069,100300,3
"Block Group 1, Census Tract 1003, Lackawanna County, Pennsylvania",302,42,069,100300,1
"Block Group 2, Census Tract 1117, Lackawanna County, Pennsylvania",415,42,069,111700,2
"Block Group 3, Census Tract 1117, Lackawanna County, Pennsylvania",500,42,069,111700,3
"Block Group 4, Census Tract 1117, Lackawanna County, Pennsylvania",379,42,069,111700,4
"Block Group 2, Census Tract 1006, Lackawanna County, Pennsylvania",396,42,069,100600,2
"Block Group 1, Census Tract 1006, Lackawanna County, Pennsylvania",432,42,069,100600,1
"Block Group 2, Census Tract 1029, Lackawanna County, Pennsylvania",733,42,069,102900,2
"Block Group 1, Census Tract 1029, Lackawanna County, Pennsylvania",650,42,069,102900,1
"Block Group 2, Census Tract 1031, Lackawanna County, Pennsylvania",449,42,069,103100,2
"Block Group 1, Census Tract 1031, Lackawanna County, Pennsylvania",356,42,069,103100,1
"Block Group 2, Census Tract 1101, Lackawanna County, Pennsylvania",479,42,069,110100,2
"Block Group 3, Census Tract 1105, Lackawanna County, Pennsylvania",527,42,069,110500,3
"Block Group 4, Census Tract 1111, Lackawanna County, Pennsylvania",344,42,069,111100,4
"Block Group 1, Census Tract 1111, Lackawanna County, Pennsylvania",310,42,069,111100,1
"Block Group 3, Census Tract 1111, Lackawanna County, Pennsylvania",1183,42,069,111100,3
"Block Group 2, Census Tract 1111, Lackawanna County, Pennsylvania",171,42,069,111100,2
"Block Group 1, Census Tract 1116, Lackawanna County, Pennsylvania",756,42,069,111600,1
"Block Group 2, Census Tract 1116, Lackawanna County, Pennsylvania",559,42,069,111600,2
"Block Group 6, Census Tract 1125, Lackawanna County, Pennsylvania",355,42,069,112500,6
"Block Group 2, Census Tract 1125, Lackawanna County, Pennsylvania",446,42,069,112500,2
"Block Group 1, Census Tract 1125, Lackawanna County, Pennsylvania",547,42,069,112500,1
"Block Group 4, Census Tract 1125, Lackawanna County, Pennsylvania",294,42,069,112500,4
"Block Group 2, Census Tract 1018, Lackawanna County, Pennsylvania",744,42,069,101800,2
"Block Group 3, Census Tract 1018, Lackawanna County, Pennsylvania",721,42,069,101800,3
"Block Group 1, Census Tract 1025, Lackawanna County, Pennsylvania",539,42,069,102500,1
"Block Group 3, Census Tract 1025, Lackawanna County, Pennsylvania",442,42,069,102500,3
"Block Group 2, Census Tract 1025, Lackawanna County, Pennsylvania",450,42,069,102500,2
"Block Group 1, Census Tract 1030, Lackawanna County, Pennsylvania",454,42,069,103000,1
"Block Group 4, Census Tract 1103, Lackawanna County, Pennsylvania",529,42,069,110300,4
"Block Group 1, Census Tract 1103, Lackawanna County, Pennsylvania",318,42,069,110300,1
"Block Group 3, Census Tract 1103, Lackawanna County, Pennsylvania",631,42,069,110300,3
"Block Group 1, Census Tract 1104.03, Lackawanna County, Pennsylvania",530,42,069,110403,1
"Block Group 3, Census Tract 1120, Lackawanna County, Pennsylvania",342,42,069,112000,3
"Block Group 2, Census Tract 1120, Lackawanna County, Pennsylvania",744,42,069,112000,2
"Block Group 2, Census Tract 1010, Lackawanna County, Pennsylvania",302,42,069,101000,2
"Block Group 3, Census Tract 1010, Lackawanna County, Pennsylvania",428,42,069,101000,3
"Block Group 2, Census Tract 1104.02, Lackawanna County, Pennsylvania",366,42,069,110402,2
"Block Group 1, Census Tract 1104.02, Lackawanna County, Pennsylvania",843,42,069,110402,1
"Block Group 2, Census Tract 1109, Lackawanna County, Pennsylvania",679,42,069,110900,2
"Block Group 3, Census Tract 1109, Lackawanna County, Pennsylvania",432,42,069,110900,3
"Block Group 1, Census Tract 1109, Lackawanna County, Pennsylvania",420,42,069,110900,1
"Block Group 1, Census Tract 1110, Lackawanna County, Pennsylvania",765,42,069,111000,1
"Block Group 2, Census Tract 1110, Lackawanna County, Pennsylvania",258,42,069,111000,2
"Block Group 1, Census Tract 1008, Lackawanna County, Pennsylvania",1269,42,069,100800,1
"Block Group 3, Census Tract 1008, Lackawanna County, Pennsylvania",275,42,069,100800,3
"Block Group 2, Census Tract 1008, Lackawanna County, Pennsylvania",245,42,069,100800,2
"Block Group 2, Census Tract 1013, Lackawanna County, Pennsylvania",271,42,069,101300,2
"Block Group 1, Census Tract 1013, Lackawanna County, Pennsylvania",492,42,069,101300,1
"Block Group 3, Census Tract 1013, Lackawanna County, Pennsylvania",522,42,069,101300,3
"Block Group 1, Census Tract 1009, Lackawanna County, Pennsylvania",789,42,069,100900,1
"Block Group 2, Census Tract 1020, Lackawanna County, Pennsylvania",797,42,069,102000,2
"Block Group 1, Census Tract 1020, Lackawanna County, Pennsylvania",587,42,069,102000,1
"Block Group 2, Census Tract 1021, Lackawanna County, Pennsylvania",560,42,069,102100,2
"Block Group 1, Census Tract 1021, Lackawanna County, Pennsylvania",762,42,069,102100,1
"Block Group 1, Census Tract 1027, Lackawanna County, Pennsylvania",710,42,069,102700,1
"Block Group 1, Census Tract 1106, Lackawanna County, Pennsylvania",318,42,069,110600,1
"Block Group 3, Census Tract 1106, Lackawanna County, Pennsylvania",634,42,069,110600,3
"Block Group 2, Census Tract 1124, Lackawanna County, Pennsylvania",1046,42,069,112400,2
"Block Group 1, Census Tract 1122, Lackawanna County, Pennsylvania",548,42,069,112200,1
"Block Group 3, Census Tract 1128, Lackawanna County, Pennsylvania",1518,42,069,112800,3
"Block Group 1, Census Tract 1128, Lackawanna County, Pennsylvania",184,42,069,112800,1
"Block Group 5, Census Tract 1128, Lackawanna County, Pennsylvania",335,42,069,112800,5
"Block Group 2, Census Tract 1128, Lackawanna County, Pennsylvania",360,42,069,112800,2
"Block Group 3, Census Tract 1004, Lackawanna County, Pennsylvania",358,42,069,100400,3
"Block Group 2, Census Tract 1004, Lackawanna County, Pennsylvania",273,42,069,100400,2
"Block Group 2, Census Tract 1005, Lackawanna County, Pennsylvania",411,42,069,100500,2
"Block Group 3, Census Tract 1005, Lackawanna County, Pennsylvania",403,42,069,100500,3
"Block Group 3, Census Tract 1016, Lackawanna County, Pennsylvania",379,42,069,101600,3
"Block Group 2, Census Tract 1016, Lackawanna County, Pennsylvania",619,42,069,101600,2
"Block Group 3, Census Tract 1017, Lackawanna County, Pennsylvania",652,42,069,101700,3
"Block Group 2, Census Tract 1017, Lackawanna County, Pennsylvania",400,42,069,101700,2
"Block Group 2, Census Tract 1019, Lackawanna County, Pennsylvania",382,42,069,101900,2
"Block Group 3, Census Tract 1023, Lackawanna County, Pennsylvania",375,42,069,102300,3
"Block Group 1, Census Tract 1023, Lackawanna County, Pennsylvania",478,42,069,102300,1
"Block Group 2, Census Tract 1023, Lackawanna County, Pennsylvania",383,42,069,102300,2
"Block Group 2, Census Tract 1107, Lackawanna County, Pennsylvania",630,42,069,110700,2
"Block Group 1, Census Tract 1011, Lackawanna County, Pennsylvania",582,42,069,101100,1
"Block Group 1, Census Tract 1026, Lackawanna County, Pennsylvania",255,42,069,102600,1
"Block Group 3, Census Tract 1026, Lackawanna County, Pennsylvania",502,42,069,102600,3
"Block Group 1, Census Tract 1123, Lackawanna County, Pennsylvania",472,42,069,112300,1
"Block Group 2, Census Tract 1123, Lackawanna County, Pennsylvania",410,42,069,112300,2
"Block Group 3, Census Tract 1127, Lackawanna County, Pennsylvania",586,42,069,112700,3
"Block Group 1, Census Tract 1127, Lackawanna County, Pennsylvania",523,42,069,112700,1
"Block Group 5, Census Tract 1118, Lackawanna County, Pennsylvania",408,42,069,111800,5
"Block Group 6, Census Tract 1118, Lackawanna County, Pennsylvania",930,42,069,111800,6
"Block Group 1, Census Tract 1118, Lackawanna County, Pennsylvania",721,42,069,111800,1
"Block Group 3, Census Tract 1118, Lackawanna County, Pennsylvania",417,42,069,111800,3
"Block Group 1, Census Tract 1014, Lackawanna County, Pennsylvania",672,42,069,101400,1
"Block Group 3, Census Tract 1022, Lackawanna County, Pennsylvania",407,42,069,102200,3
"Block Group 1, Census Tract 1022, Lackawanna County, Pennsylvania",236,42,069,102200,1
"Block Group 2, Census Tract 1028, Lackawanna County, Pennsylvania",827,42,069,102800,2
"Block Group 1, Census Tract 1028, Lackawanna County, Pennsylvania",331,42,069,102800,1
"Block Group 1, Census Tract 1102.01, Lackawanna County, Pennsylvania",388,42,069,110201,1
"Block Group 3, Census Tract 1102.01, Lackawanna County, Pennsylvania",1093,42,069,110201,3
"Block Group 2, Census Tract 1102.01, Lackawanna County, Pennsylvania",517,42,069,110201,2
"Block Group 4, Census Tract 1102.02, Lackawanna County, Pennsylvania",652,42,069,110202,4
"Block Group 1, Census Tract 1102.02, Lackawanna County, Pennsylvania",615,42,069,110202,1
"Block Group 2, Census Tract 1102.02, Lackawanna County, Pennsylvania",487,42,069,110202,2
"Block Group 3, Census Tract 1102.02, Lackawanna County, Pennsylvania",532,42,069,110202,3
"Block Group 1, Census Tract 1108, Lackawanna County, Pennsylvania",529,42,069,110800,1
"Block Group 2, Census Tract 1108, Lackawanna County, Pennsylvania",192,42,069,110800,2
"Block Group 3, Census Tract 1108, Lackawanna County, Pennsylvania",566,42,069,110800,3
"Block Group 1, Census Tract 1115, Lackawanna County, Pennsylvania",858,42,069,111500,1
"Block Group 2, Census Tract 1115, Lackawanna County, Pennsylvania",716,42,069,111500,2
"Block Group 1, Census Tract 1105, Lackawanna County, Pennsylvania",277,42,069,110500,1
"Block Group 4, Census Tract 1105, Lackawanna County, Pennsylvania",1373,42,069,110500,4
"Block Group 2, Census Tract 1121, Lackawanna County, Pennsylvania",739,42,069,112100,2
"Block Group 1, Census Tract 1121, Lackawanna County, Pennsylvania",407,42,069,112100,1
"Block Group 3, Census Tract 1121, Lackawanna County, Pennsylvania",277,42,069,112100,3
"Block Group 3, Census Tract 1126, Lackawanna County, Pennsylvania",437,42,069,112600,3
"Block Group 1, Census Tract 1126, Lackawanna County, Pennsylvania",221,42,069,112600,1
"Block Group 3, Census Tract 1113, Lackawanna County, Pennsylvania",604,42,069,111300,3
"Block Group 1, Census Tract 1113, Lackawanna County, Pennsylvania",400,42,069,111300,1
"Block Group 2, Census Tract 1113, Lackawanna County, Pennsylvania",418,42,069,111300,2
"Block Group 2, Census Tract 1104.01, Lackawanna County, Pennsylvania",1061,42,069,110401,2
"Block Group 2, Census Tract 1112, Lackawanna County, Pennsylvania",1195,42,069,111200,2
"Block Group 1, Census Tract 1112, Lackawanna County, Pennsylvania",666,42,069,111200,1
"Block Group 4, Census Tract 1112, Lackawanna County, Pennsylvania",558,42,069,111200,4
"Block Group 4, Census Tract 1114, Lackawanna County, Pennsylvania",222,42,069,111400,4
"Block Group 3, Census Tract 1114, Lackawanna County, Pennsylvania",1109,42,069,111400,3
"Block Group 2, Census Tract 1114, Lackawanna County, Pennsylvania",590,42,069,111400,2
"Block Group 3, Census Tract 1104.01, Lackawanna County, Pennsylvania",651,42,069,110401,3
"Block Group 1, Census Tract 1129.01, Lackawanna County, Pennsylvania",339,42,069,112901,1
"Block Group 2, Census Tract 1129.01, Lackawanna County, Pennsylvania",943,42,069,112901,2
"Block Group 3, Census Tract 1129.01, Lackawanna County, Pennsylvania",705,42,069,112901,3
"Block Group 1, Census Tract 1129.02, Lackawanna County, Pennsylvania",491,42,069,112902,1
"Block Group 2, Census Tract 1129.02, Lackawanna County, Pennsylvania",787,42,069,112902,2
"Block Group 3, Census Tract 1129.02, Lackawanna County, Pennsylvania",498,42,069,112902,3
"Block Group 4, Census Tract 1129.02, Lackawanna County, Pennsylvania",320,42,069,112902,4
"Block Group 5, Census Tract 1129.02, Lackawanna County, Pennsylvania",689,42,069,112902,5
"Block Group 3, Census Tract 1012, Lackawanna County, Pennsylvania",323,42,069,101200,3
"Block Group 1, Census Tract 1002, Lackawanna County, Pennsylvania",645,42,069,100200,1
"Block Group 2, Census Tract 1003, Lackawanna County, Pennsylvania",1175,42,069,100300,2
"Block Group 1, Census Tract 1117, Lackawanna County, Pennsylvania",616,42,069,111700,1
"Block Group 4, Census Tract 1006, Lackawanna County, Pennsylvania",731,42,069,100600,4
"Block Group 3, Census Tract 1006, Lackawanna County, Pennsylvania",658,42,069,100600,3
"Block Group 3, Census Tract 1029, Lackawanna County, Pennsylvania",431,42,069,102900,3
"Block Group 1, Census Tract 1101, Lackawanna County, Pennsylvania",837,42,069,110100,1
"Block Group 5, Census Tract 1125, Lackawanna County, Pennsylvania",686,42,069,112500,5
"Block Group 3, Census Tract 1125, Lackawanna County, Pennsylvania",391,42,069,112500,3
"Block Group 1, Census Tract 1018, Lackawanna County, Pennsylvania",586,42,069,101800,1
"Block Group 2, Census Tract 1127, Lackawanna County, Pennsylvania",504,42,069,112700,2
"Block Group 4, Census Tract 1025, Lackawanna County, Pennsylvania",398,42,069,102500,4
"Block Group 1, Census Tract 1120, Lackawanna County, Pennsylvania",799,42,069,112000,1
"Block Group 2, Census Tract 1030, Lackawanna County, Pennsylvania",431,42,069,103000,2
"Block Group 2, Census Tract 1103, Lackawanna County, Pennsylvania",425,42,069,110300,2
"Block Group 2, Census Tract 1104.03, Lackawanna County, Pennsylvania",914,42,069,110403,2
"Block Group 1, Census Tract 1010, Lackawanna County, Pennsylvania",778,42,069,101000,1
"Block Group 2, Census Tract 1118, Lackawanna County, Pennsylvania",647,42,069,111800,2
"Block Group 2, Census Tract 1014, Lackawanna County, Pennsylvania",807,42,069,101400,2
"Block Group 2, Census Tract 1022, Lackawanna County, Pennsylvania",500,42,069,102200,2
"Block Group 3, Census Tract 1028, Lackawanna County, Pennsylvania",345,42,069,102800,3
"Block Group 2, Census Tract 1105, Lackawanna County, Pennsylvania",225,42,069,110500,2
"Block Group 4, Census Tract 1121, Lackawanna County, Pennsylvania",424,42,069,112100,4
"Block Group 2, Census Tract 1126, Lackawanna County, Pennsylvania",528,42,069,112600,2
"Block Group 4, Census Tract 1126, Lackawanna County, Pennsylvania",1135,42,069,112600,4
"Block Group 4, Census Tract 1113, Lackawanna County, Pennsylvania",705,42,069,111300,4
"Block Group 1, Census Tract 1104.01, Lackawanna County, Pennsylvania",1588,42,069,110401,1
"Block Group 3, Census Tract 1112, Lackawanna County, Pennsylvania",618,42,069,111200,3
"Block Group 1, Census Tract 1114, Lackawanna County, Pennsylvania",570,42,069,111400,1
"Block Group 4, Census Tract 1118, Lackawanna County, Pennsylvania",1039,42,069,111800,4
"Block Group 2, Census Tract 1106, Lackawanna County, Pennsylvania",383,42,069,110600,2
"Block Group 1, Census Tract 1124, Lackawanna County, Pennsylvania",1095,42,069,112400,1
"Block Group 2, Census Tract 1122, Lackawanna County, Pennsylvania",566,42,069,112200,2
"Block Group 4, Census Tract 1128, Lackawanna County, Pennsylvania",576,42,069,112800,4
"Block Group 1, Census Tract 1004, Lackawanna County, Pennsylvania",445,42,069,100400,1
"Block Group 1, Census Tract 1005, Lackawanna County, Pennsylvania",315,42,069,100500,1
"Block Group 1, Census Tract 1016, Lackawanna County, Pennsylvania",220,42,069,101600,1
"Block Group 1, Census Tract 1017, Lackawanna County, Pennsylvania",517,42,069,101700,1
"Block Group 1, Census Tract 1019, Lackawanna County, Pennsylvania",254,42,069,101900,1
"Block Group 4, Census Tract 1023, Lackawanna County, Pennsylvania",388,42,069,102300,4
"Block Group 1, Census Tract 1107, Lackawanna County, Pennsylvania",490,42,069,110700,1
"Block Group 2, Census Tract 1011, Lackawanna County, Pennsylvania",916,42,069,101100,2
"Block Group 2, Census Tract 1026, Lackawanna County, Pennsylvania",535,42,069,102600,2
"Block Group 3, Census Tract 1123, Lackawanna County, Pennsylvania",380,42,069,112300,3
"Block Group 5, Census Tract 1111, Lackawanna County, Pennsylvania",1203,42,069,111100,5
"Block Group 2, Census Tract 1027, Lackawanna County, Pennsylvania",642,42,069,102700,2
"Block Group 2, Census Tract 4209, McKean County, Pennsylvania",443,42,083,420900,2
"Block Group 1, Census Tract 4209, McKean County, Pennsylvania",647,42,083,420900,1
"Block Group 1, Census Tract 4210, McKean County, Pennsylvania",1614,42,083,421000,1
"Block Group 2, Census Tract 4210, McKean County, Pennsylvania",1996,42,083,421000,2
"Block Group 2, Census Tract 4206, McKean County, Pennsylvania",422,42,083,420600,2
"Block Group 1, Census Tract 4206, McKean County, Pennsylvania",730,42,083,420600,1
"Block Group 4, Census Tract 4206, McKean County, Pennsylvania",460,42,083,420600,4
"Block Group 6, Census Tract 4206, McKean County, Pennsylvania",274,42,083,420600,6
"Block Group 5, Census Tract 4206, McKean County, Pennsylvania",433,42,083,420600,5
"Block Group 3, Census Tract 4206, McKean County, Pennsylvania",274,42,083,420600,3
"Block Group 1, Census Tract 4212, McKean County, Pennsylvania",499,42,083,421200,1
"Block Group 2, Census Tract 4207, McKean County, Pennsylvania",580,42,083,420700,2
"Block Group 1, Census Tract 4207, McKean County, Pennsylvania",468,42,083,420700,1
"Block Group 2, Census Tract 4202, McKean County, Pennsylvania",512,42,083,420200,2
"Block Group 1, Census Tract 4203, McKean County, Pennsylvania",264,42,083,420300,1
"Block Group 3, Census Tract 4203, McKean County, Pennsylvania",462,42,083,420300,3
"Block Group 3, Census Tract 4208, McKean County, Pennsylvania",415,42,083,420800,3
"Block Group 2, Census Tract 4208, McKean County, Pennsylvania",672,42,083,420800,2
"Block Group 2, Census Tract 4211, McKean County, Pennsylvania",880,42,083,421100,2
"Block Group 1, Census Tract 4211, McKean County, Pennsylvania",354,42,083,421100,1
"Block Group 3, Census Tract 4205, McKean County, Pennsylvania",577,42,083,420500,3
"Block Group 2, Census Tract 4201, McKean County, Pennsylvania",1003,42,083,420100,2
"Block Group 1, Census Tract 4201, McKean County, Pennsylvania",687,42,083,420100,1
"Block Group 2, Census Tract 4204, McKean County, Pennsylvania",740,42,083,420400,2
"Block Group 1, Census Tract 4204, McKean County, Pennsylvania",590,42,083,420400,1
"Block Group 2, Census Tract 4212, McKean County, Pennsylvania",636,42,083,421200,2
"Block Group 1, Census Tract 4205, McKean County, Pennsylvania",615,42,083,420500,1
"Block Group 3, Census Tract 4207, McKean County, Pennsylvania",905,42,083,420700,3
"Block Group 4, Census Tract 4207, McKean County, Pennsylvania",306,42,083,420700,4
"Block Group 1, Census Tract 4202, McKean County, Pennsylvania",914,42,083,420200,1
"Block Group 2, Census Tract 4203, McKean County, Pennsylvania",343,42,083,420300,2
"Block Group 1, Census Tract 4208, McKean County, Pennsylvania",982,42,083,420800,1
"Block Group 3, Census Tract 4211, McKean County, Pennsylvania",355,42,083,421100,3
"Block Group 2, Census Tract 4205, McKean County, Pennsylvania",479,42,083,420500,2
"Block Group 3, Census Tract 2608, Fayette County, Pennsylvania",914,42,051,260800,3
"Block Group 2, Census Tract 2608, Fayette County, Pennsylvania",673,42,051,260800,2
"Block Group 1, Census Tract 2608, Fayette County, Pennsylvania",238,42,051,260800,1
"Block Group 1, Census Tract 2612, Fayette County, Pennsylvania",384,42,051,261200,1
"Block Group 2, Census Tract 2630, Fayette County, Pennsylvania",727,42,051,263000,2
"Block Group 2, Census Tract 2601, Fayette County, Pennsylvania",678,42,051,260100,2
"Block Group 1, Census Tract 2601, Fayette County, Pennsylvania",461,42,051,260100,1
"Block Group 3, Census Tract 2601, Fayette County, Pennsylvania",953,42,051,260100,3
"Block Group 1, Census Tract 2607, Fayette County, Pennsylvania",632,42,051,260700,1
"Block Group 1, Census Tract 2613, Fayette County, Pennsylvania",602,42,051,261300,1
"Block Group 2, Census Tract 2615, Fayette County, Pennsylvania",720,42,051,261500,2
"Block Group 3, Census Tract 2613, Fayette County, Pennsylvania",570,42,051,261300,3
"Block Group 4, Census Tract 2613, Fayette County, Pennsylvania",2578,42,051,261300,4
"Block Group 3, Census Tract 2615, Fayette County, Pennsylvania",815,42,051,261500,3
"Block Group 1, Census Tract 2631, Fayette County, Pennsylvania",494,42,051,263100,1
"Block Group 1, Census Tract 2609, Fayette County, Pennsylvania",582,42,051,260900,1
"Block Group 2, Census Tract 2609, Fayette County, Pennsylvania",902,42,051,260900,2
"Block Group 1, Census Tract 2633, Fayette County, Pennsylvania",843,42,051,263300,1
"Block Group 1, Census Tract 2628, Fayette County, Pennsylvania",537,42,051,262800,1
"Block Group 5, Census Tract 2628, Fayette County, Pennsylvania",645,42,051,262800,5
"Block Group 4, Census Tract 2628, Fayette County, Pennsylvania",806,42,051,262800,4
"Block Group 6, Census Tract 2628, Fayette County, Pennsylvania",237,42,051,262800,6
"Block Group 2, Census Tract 2628, Fayette County, Pennsylvania",409,42,051,262800,2
"Block Group 3, Census Tract 2628, Fayette County, Pennsylvania",668,42,051,262800,3
"Block Group 1, Census Tract 2632, Fayette County, Pennsylvania",546,42,051,263200,1
"Block Group 2, Census Tract 2632, Fayette County, Pennsylvania",625,42,051,263200,2
"Block Group 2, Census Tract 2610, Fayette County, Pennsylvania",477,42,051,261000,2
"Block Group 1, Census Tract 2610, Fayette County, Pennsylvania",649,42,051,261000,1
"Block Group 2, Census Tract 2616, Fayette County, Pennsylvania",693,42,051,261600,2
"Block Group 1, Census Tract 2618, Fayette County, Pennsylvania",1062,42,051,261800,1
"Block Group 2, Census Tract 2622, Fayette County, Pennsylvania",797,42,051,262200,2
"Block Group 3, Census Tract 2622, Fayette County, Pennsylvania",319,42,051,262200,3
"Block Group 1, Census Tract 2623, Fayette County, Pennsylvania",814,42,051,262300,1
"Block Group 3, Census Tract 2623, Fayette County, Pennsylvania",463,42,051,262300,3
"Block Group 2, Census Tract 2623, Fayette County, Pennsylvania",527,42,051,262300,2
"Block Group 2, Census Tract 2625, Fayette County, Pennsylvania",908,42,051,262500,2
"Block Group 1, Census Tract 2625, Fayette County, Pennsylvania",571,42,051,262500,1
"Block Group 2, Census Tract 2617, Fayette County, Pennsylvania",656,42,051,261700,2
"Block Group 2, Census Tract 2626, Fayette County, Pennsylvania",966,42,051,262600,2
"Block Group 1, Census Tract 2626, Fayette County, Pennsylvania",351,42,051,262600,1
"Block Group 3, Census Tract 2602, Fayette County, Pennsylvania",950,42,051,260200,3
"Block Group 2, Census Tract 2602, Fayette County, Pennsylvania",524,42,051,260200,2
"Block Group 2, Census Tract 2604.01, Fayette County, Pennsylvania",576,42,051,260401,2
"Block Group 1, Census Tract 2611, Fayette County, Pennsylvania",591,42,051,261100,1
"Block Group 1, Census Tract 2619, Fayette County, Pennsylvania",376,42,051,261900,1
"Block Group 3, Census Tract 2619, Fayette County, Pennsylvania",747,42,051,261900,3
"Block Group 2, Census Tract 2624, Fayette County, Pennsylvania",837,42,051,262400,2
"Block Group 1, Census Tract 2624, Fayette County, Pennsylvania",771,42,051,262400,1
"Block Group 1, Census Tract 2603, Fayette County, Pennsylvania",1078,42,051,260300,1
"Block Group 3, Census Tract 2607, Fayette County, Pennsylvania",865,42,051,260700,3
"Block Group 2, Census Tract 2604.02, Fayette County, Pennsylvania",865,42,051,260402,2
"Block Group 1, Census Tract 2604.02, Fayette County, Pennsylvania",541,42,051,260402,1
"Block Group 1, Census Tract 2605, Fayette County, Pennsylvania",644,42,051,260500,1
"Block Group 2, Census Tract 2605, Fayette County, Pennsylvania",1178,42,051,260500,2
"Block Group 3, Census Tract 2605, Fayette County, Pennsylvania",518,42,051,260500,3
"Block Group 1, Census Tract 2606, Fayette County, Pennsylvania",578,42,051,260600,1
"Block Group 2, Census Tract 2606, Fayette County, Pennsylvania",476,42,051,260600,2
"Block Group 2, Census Tract 2620, Fayette County, Pennsylvania",617,42,051,262000,2
"Block Group 3, Census Tract 2620, Fayette County, Pennsylvania",559,42,051,262000,3
"Block Group 1, Census Tract 2620, Fayette County, Pennsylvania",536,42,051,262000,1
"Block Group 1, Census Tract 2621, Fayette County, Pennsylvania",662,42,051,262100,1
"Block Group 3, Census Tract 2629, Fayette County, Pennsylvania",742,42,051,262900,3
"Block Group 4, Census Tract 2629, Fayette County, Pennsylvania",632,42,051,262900,4
"Block Group 4, Census Tract 2631, Fayette County, Pennsylvania",636,42,051,263100,4
"Block Group 2, Census Tract 2631, Fayette County, Pennsylvania",624,42,051,263100,2
"Block Group 1, Census Tract 2614.01, Fayette County, Pennsylvania",563,42,051,261401,1
"Block Group 2, Census Tract 2614.01, Fayette County, Pennsylvania",809,42,051,261401,2
"Block Group 1, Census Tract 2614.02, Fayette County, Pennsylvania",749,42,051,261402,1
"Block Group 2, Census Tract 2614.02, Fayette County, Pennsylvania",493,42,051,261402,2
"Block Group 1, Census Tract 2627.01, Fayette County, Pennsylvania",440,42,051,262701,1
"Block Group 2, Census Tract 2627.01, Fayette County, Pennsylvania",549,42,051,262701,2
"Block Group 1, Census Tract 2627.02, Fayette County, Pennsylvania",416,42,051,262702,1
"Block Group 2, Census Tract 2627.02, Fayette County, Pennsylvania",902,42,051,262702,2
"Block Group 3, Census Tract 2609, Fayette County, Pennsylvania",622,42,051,260900,3
"Block Group 1, Census Tract 2616, Fayette County, Pennsylvania",578,42,051,261600,1
"Block Group 2, Census Tract 2618, Fayette County, Pennsylvania",766,42,051,261800,2
"Block Group 1, Census Tract 2622, Fayette County, Pennsylvania",212,42,051,262200,1
